Volume;env;quartier;dc;zone;type;Application;Cap;Use;Use%
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PNCDEE;1228.8;796.3;64.8
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Emploi-estimations-localisees;450.0;380.2;84.49
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Conseil-expertise;50.0;32.19;64.38
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;outil-dif-labeye;20.0;3.02;15.1
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DG75-G120;75.0;73.04;97.39
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Unite-AAPR-bis;100.0;50.31;50.31
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR86---Gestion-personnel;5.0;1.69;33.8
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Collectif;147.0;147.0;100.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DEM-Lyon;5.0;2.71;54.2
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;CENTAUR-PREPROD;50.0;0.38;0.76
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Temp-GEOGRAPHIE;500.0;482.9;96.58
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR13-SED;450.0;334.9;74.42
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;R-Shiny;25.0;5.16;20.64
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Temp-Infracommunal;586.0;217.2;37.06
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;outil-dif-poplegales;25.0;5.23;20.92
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Echange-PDT;1024.0;598.2;58.42
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR59-SIN;70.0;37.64;53.77
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DSU;2048.0;207.1;10.11
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Demographie-entreprises;1597.44;1085.44;67.95
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;ClubR;20.0;11.06;55.3
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR44-ESANE;100.0;76.46;76.46
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;pncenm;75.0;73.93;98.57
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;CAPI-RECEPTION-PROD;125.0;117.0;93.6
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DG75-E310;135.0;115.8;85.78
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Tables-EEC-SCE;180.0;170.6;94.78
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Partage-DEM-EEC;25.0;12.75;51.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PDT-DSMR;25.0;21.56;86.24
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DG75-G210;1000.0;974.4;97.44
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PSAR-AU;350.0;252.4;72.11
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DIRAG;275.0;274.9;99.96
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;FAB-PRODUITS-DIFFUSION;550.0;417.3;75.87
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;ATELIERS-CM2;40.0;4.7;11.75
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PSAR-EER;600.0;599.1;99.85
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;TRAITEMENTS-RP;2048.0;1464.32;71.5
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PSAR-AT;1495.04;1392.64;93.15
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Conjoncture;15.0;0.14;0.9
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DET-DMAEE;100.0;6.38;6.38
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DG75-F301;50.0;18.76;37.52
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DMTR-EAR;15.0;1.58;10.53
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR54-POLEDEMO;20.0;1.62;8.1
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR63-SES;80.0;46.9;58.62
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR67-SNTDA;80.0;76.71;95.89
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR69-Pole-Recensement;4003.84;388.7;9.71
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;EMPLOI-Methodo-Collecte;400.0;222.4;55.6
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;IECN;100.0;26.78;26.78
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;MAD-Echantillons;80.0;22.19;27.74
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Manuel-dAnalyse-Spatiale;15.0;1.0;6.66
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;MAYOTTE;15.0;0.04;0.3
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;RECENSEMENT-MAYOTTE;30.0;12.39;41.3
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Resil;750.0;142.9;19.05
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Transfrontalier;850.0;96.65;11.37
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;BDF2026;20.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;EDT-PREPROD;10.0;0.09;0.88
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;FORMATION-ARA;5.0;0.8;15.98
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;analyse-urbaine;60.0;11.5;19.17
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SD-PREPROD;10.0;0.29;2.87
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;FAM2023-PROD;20.0;1.14;5.7
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR31-Formations-locales-R;5.0;4.24;84.8
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;TES-Verts;80.0;71.59;89.49
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Stage-EMOS;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;dr35-formation;5.0;0.7;13.95
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;dr35-conge;5.0;1.41;28.2
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Dinfra-Green-IT;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR44-Projets-Partenariat;100.0;35.6;35.6
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR86-SAR87;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Stages-Secondes-DR44;5.0;0.31;6.11
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Empreinte-Carbone-Reunion;10.0;6.42;64.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Archivage-Enquetes-Menages;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Archivage-RP-COM;10.0;4.94;49.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-T3DIS9;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-TEO19A;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CMS-EAR-IPREN;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DEMAP;5.0;0.36;7.27
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-donnees-EDF-NA;15.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EAA-numerisation;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDP-ARCHIVAGE;150.0;54.96;36.64
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EMPLOI-Base;300.0;29.88;9.96
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EP-Archivage;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Extraction-D10-Filosofi;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-F510;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FILOSOFI2-PROD;900.0;281.0;31.22
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FILOSOFI2-TESTGN;900.0;271.7;30.19
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PSAR-EP-VQS2021;15.0;0.57;3.82
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FQP-DOM-Mise-a-disposition;5.0;0.07;1.41
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SINE;5.0;0.04;0.73
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-GESTOCAF;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-HERACLES;200.0;195.2;97.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ICA-REG;100.0;99.52;99.52
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LIFI;5.0;3.53;70.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-MAD-AD-HOC-Mise-a-disposition;10.0;3.43;34.3
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Base-long-entrep-emploi-Mise-a-disposition;15.0;9.49;63.27
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-passation-div-irs;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PENM-SRCV;25.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDT-TEST2023;20.0;0.58;2.89
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PTGU-profilage-europeen;25.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DR974-ESANE;50.0;24.99;49.98
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RP973;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RPS2015;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Saint-Pierre-et-Miquelon;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Assistance;10.0;0.02;0.15
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SAR44;30.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PAT-FIDEPRO;75.0;71.78;95.71
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-TCIS;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Archisto-Decompression;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-TVA-TESTS;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-archivage-cdt-enqueteur;5.0;0.0;0.06
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Centaure-TEECE9;5.0;0.01;0.16
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CFDTSections;5.0;0.07;1.39
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LBPOTE;80.0;11.49;14.36
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-EDP;10.0;3.0;30.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-RP;30.0;21.35;71.17
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PRIX-CONSO-TAR;10.0;0.01;0.13
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-QUALITE-COORD;200.0;190.5;95.25
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-echanges-DEMO;5.0;0.03;0.69
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-echanges-DERA;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-echanges-DPCEM;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-echanges-UEDS;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-POLE-RFD;50.0;0.11;0.22
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DIRAG;10.0;0.01;0.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Donnees-Satellites;50.0;6.33;12.66
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DR974-EPURE;25.0;0.09;0.34
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDT-TRAVAIL2022;5.0;1.12;22.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENL2013-ARCHIVAGE;10.0;4.71;47.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FAMILLE1990;5.0;0.43;8.61
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FDS;5.0;2.63;52.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Geolocalisation-Etat-Civil;10.0;1.42;14.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-DSRL;20.0;2.17;10.85
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-FILOSOFI;10.0;6.88;68.8
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RESID-SEC-OCCITANIE;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BDF-2026;50.0;49.0;98.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-BDF-Mayotte;5.0;0.04;0.78
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-echanges-DRCVM;5.0;0.05;1.07
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-DD;50.0;8.43;16.86
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-UEDS;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDL;5.0;1.72;34.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EP13;5.0;0.04;0.73
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PISE-DADS;25.0;0.36;1.43
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-VQS-numerisation;200.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-Resil;50.0;1.87;3.74
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Migrations-CDALaRochelle;30.0;26.66;88.87
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Donneesadispo-IPI;5.0;1.96;39.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-G210DADS;80.0;6.47;8.09
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EIR-2012;5.0;2.38;47.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Etude-Covid-Enquete-FAS;10.0;0.0;0.01
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-974-teo;50.0;22.18;44.36
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ssplab-ddc;50.0;11.79;23.58
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-TASCOM;5.0;1.7;34.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FA-DEM-MARTINIQUE;5.0;0.03;0.64
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-DRCVM;50.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ERFI-Mise-a-disposition;10.0;0.06;0.61
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-partcea;5.0;0.02;0.31
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Pole-DSU;300.0;2.98;0.99
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIRH-TRANSFORMATION;5.0;0.0;0.04
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FLV2022;50.0;5.18;10.36
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BSAE;5.0;1.15;23.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Enq-Echantillon-Mortalite-Mise-a-disposition;25.0;0.04;0.14
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-fiben-mad;5.0;0.35;7.07
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-DSAU;30.0;26.38;87.93
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-REM;10.0;1.12;11.2
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DPAE;60.0;49.28;82.13
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Etude-Anomalies-TVA;5.0;0.33;6.54
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BASE-ENTREPRISES-EID-DESE-DSE;5.0;0.04;0.7
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-EEC;10.0;5.37;53.7
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RSL86;5.0;0.67;13.45
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SR973-DEM;5.0;0.03;0.54
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-VQS-DREES;5.0;0.27;5.49
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-SRCV2022;5.0;0.47;9.49
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENL2006;5.0;0.34;6.79
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Enq-loyers-charges-Mise-a-disposition;25.0;2.71;10.84
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Protection-sociale-NS;50.0;17.56;35.12
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-TIC-menages-Misadisp;5.0;0.01;0.19
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-TIC;5.0;0.08;1.53
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Data-Enquete-Automobile-Nord;5.0;0.34;6.82
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ECOLLAB-PLATFORMES;5.0;3.2;64.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-panel-non-salaries;10.0;6.1;61.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PRIX-CONSO-COMMERCE;10.0;3.97;39.7
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-TxReplnd;5.0;0.05;1.04
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CENTAURE-MFV-DOM-2021;5.0;0.52;10.34
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-IPC-Comparaison-spatiale-Mise-a-disposition;25.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CFE-MISE-A-DISPOSITION;25.0;25.17;100.68
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FIDELI-EED;60.0;48.01;80.02
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PANPAT-2017;25.0;3.25;13.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-NRJ-DEC-DEE-EtudeDMW;40.0;0.04;0.09
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-services-DERA;50.0;3.2;6.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FHISTO;245.0;71.06;29.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-IPC-Mise-a-disposition;25.0;2.95;11.8
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Donnees-CAF;10.0;0.4;3.98
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Donnees-EFA-pour-SGC;25.0;1.87;7.48
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-DMRG;50.0;19.02;38.04
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RECME;5.0;0.03;0.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BDP;15.0;1.3;8.67
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SRCV2021;5.0;0.43;8.61
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DADS-Filiere-Image;25.0;15.73;62.92
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIASP-DIFFUSION-POSTE;59.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R94;5.0;0.11;2.22
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FH-DADS-Mise-a-disposition;30.0;25.1;83.67
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-NAUTILE;25.0;2.31;9.24
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-BRPP-ARCHIVAGE;300.0;267.0;89.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R04;5.0;0.56;11.21
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CIR;5.0;0.21;4.29
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-coffresesam;5.0;0.0;0.03
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-SIASP-Mise-a-disposition;95.0;52.65;55.42
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-Dirag;5.0;0.48;9.58
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EEC-Paradonnees;20.0;6.42;32.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Enq-logement-Mise-a-disposition;25.0;0.33;1.34
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EVE;10.0;0.79;7.91
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Grandes-Operations;10.0;8.87;88.7
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Heracles-production;150.0;108.0;72.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R53;5.0;3.79;75.8
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-revenus-et-agglomeration;50.0;50.62;101.24
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Non-salaries-fichiers-bruts;30.0;26.52;88.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-RPS-FISC;1536.0;28.86;1.88
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-FAM2023-PROD;10.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CSNS-FIDELI;100.0;96.89;96.89
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LOGFIDELI-ECHANGES-DEE;20.0;10.37;51.85
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-REU-SYNCHRONISATION-BRPP;150.0;4.77;3.18
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Archivage-MFV-Mayotte-2016;5.0;0.09;1.81
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R27;5.0;1.78;35.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R32;10.0;1.2;12.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Archivage-FQP15-DOM;5.0;0.14;2.84
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EAR2018-UEDS;15.0;6.12;40.8
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EFL2010;5.0;0.32;6.38
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EP37;25.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-LEI-mandats;25.0;11.24;44.96
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-siren-rna;20.0;13.34;66.7
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-La-Poste---redirections;5.0;0.0;0.0
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-FR;50.0;20.12;40.24
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R24;5.0;0.6;11.91
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R93;5.0;1.02;20.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-action-coeur-de-ville;20.0;3.08;15.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R52;5.0;0.72;14.31
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ANCT;5.0;0.16;3.12
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-bases-non-salaries-Mise-a-disposition;25.0;22.15;88.6
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DSOA;1000.0;564.0;56.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ERFS-DOM;50.0;2.91;5.82
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-DMMO-Mise-a-disposition;10.0;5.71;57.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-EDP-DEPOT;147.0;15.28;10.39
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ADSM;50.0;4.55;9.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Particulier-employeur-Mise-a-disposition;40.0;36.11;90.27
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-THHISTO;30.0;6.42;21.4
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-OPISE-ARCHIVAGE;10.0;6.45;64.5
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PRIX-CONSO-MSE;20.0;5.96;29.8
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-CAF-R28;5.0;0.65;12.93
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Filiere-aero-exploitation-CA;10.0;0.04;0.44
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Paca-foncier;10.0;2.81;28.1
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENQUETE-DIRDE-SIES;5.0;0.1;1.97
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Formation-Cartographie;5.0;0.07;1.34
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Melodi-Esane;10.0;0.04;0.35
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-Enq-patrimoine-Mise-a-disposition;25.0;0.89;3.55
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-E7-demographie-etablissements;100.0;76.25;76.25
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ECMO-Mise-a-disposition;10.0;2.63;26.3
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-ENL2013;25.0;4.59;18.36
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-PRODCOM-FRANCE;5.0;0.08;1.63
vol_pd_aus_HAB;pd;HAB;d1;Int;aus;HAB-panel-tous-actifs;200.0;181.6;90.8
